Credit card,2019-02-04 17:21:12,2460-12-15 10:04:19,367.332.540-00,46334,7536,89925,8912,3428
Debit card,2008-04-22 21:31:44,2353-02-04 15:21:43,934.868.330-00,69025,355,21243,8913,674
Money,2008-05-03 07:48:42,2008-05-03 11:24:19,701.036.640-00,12861,436,70023,8914,4721
Money,2010-10-09 04:46:31,2377-09-18 19:24:54,106.631.330-00,53926,3090,70655,8915,1527
Food voucher,2011-08-04 23:21:55,2385-12-05 03:26:30,388.716.190-00,35574,4525,17831,8916,867
Bank transfer,2004-07-07 11:47:21,2315-03-01 18:07:00,587.233.460-00,93811,4645,19757,8917,7329
Debit card,2018-10-03 20:56:11,2457-07-26 20:43:21,945.510.120-00,81290,1308,31350,8918,6377
Food voucher,2004-10-19 15:50:17,2318-01-05 22:38:11,383.818.530-00,54147,7819,36963,8919,0
Bank transfer,2003-05-02 18:40:55,2303-05-07 19:16:12,210.050.830-00,73019,8650,59584,8920,7480
Food voucher,2005-11-10 05:38:51,2005-11-11 03:10:28,441.692.990-00,82513,3538,66144,8921,1586
Money,2006-11-01 17:08:40,2338-05-12 11:13:14,640.832.430-00,91408,42,34041,8922,2920
Food voucher,2019-04-17 11:14:23,2462-12-03 21:15:39,065.041.870-00,0,3375,8360,8923,1527
Bank transfer,2015-03-10 14:57:56,2421-11-24 03:51:24,092.352.150-00,64793,9788,8962,8924,152
Bank transfer,2004-10-25 10:21:44,2004-10-25 19:28:33,422.036.520-00,53383,1833,96614,8925,2320
Food voucher,2016-01-20 14:46:20,2430-07-17 14:55:34,759.998.520-00,88714,5463,53598,8926,678
Food voucher,2016-10-04 16:52:46,2437-08-13 14:03:44,817.753.230-00,32384,7902,60579,8927,7587
Food voucher,2011-09-01 17:46:56,2011-09-02 11:35:48,416.179.250-00,17806,9437,3404,8928,3480
Debit card,2014-02-10 02:48:40,2411-02-14 21:30:09,453.069.610-00,84326,9647,71795,8929,234
Debit card,2018-08-08 04:05:10,2456-01-10 03:28:20,453.053.360-00,90701,7520,66755,8930,6482
Money,2019-05-22 04:35:18,2463-11-20 00:34:31,242.101.320-00,15994,6822,77903,8931,4406
Credit card,2003-09-07 02:06:52,2003-09-07 19:28:56,277.495.170-00,523,3464,63344,8932,0
Money,2005-09-22 14:38:20,2327-04-11 18:28:44,770.781.090-00,95080,9147,62104,8933,0
Food voucher,2019-08-07 17:46:49,2019-08-07 21:20:08,993.050.170-00,0,4991,99825,8934,5020
Credit card,2006-10-30 09:17:37,2006-10-30 14:12:34,049.880.160-00,14022,4132,33375,8935,3071
Debit card,2015-11-24 21:21:20,2428-12-24 22:27:33,905.631.480-00,18672,4067,28253,8936,806
Debit card,2015-05-16 18:00:22,2423-09-23 22:37:50,042.734.860-00,66553,248,24390,8937,0
Food voucher,2011-08-02 16:06:34,2385-11-10 14:04:47,105.208.920-00,82969,9571,2646,8938,1328
Debit card,2005-07-25 13:51:21,2325-08-26 17:38:45,861.775.100-00,13479,4385,31336,8939,347
Money,2011-05-02 01:31:42,2383-05-01 23:36:28,372.392.600-00,61919,6281,4076,8940,7115
Money,2017-07-04 20:16:15,2445-02-03 09:06:37,251.150.850-00,91472,432,47243,8941,2771
Debit card,2015-03-18 17:33:56,2015-03-19 05:08:12,654.432.440-00,47662,1988,70958,8942,7469
Debit card,2011-01-06 07:52:21,2380-02-27 18:48:59,656.623.240-00,49759,2643,15008,8943,6002
Bank transfer,2013-08-06 14:57:36,2405-12-23 21:04:43,394.366.930-00,4655,2974,25262,8944,5427
Debit card,2003-12-01 17:24:09,2309-03-05 19:15:53,578.518.410-00,41324,5396,65886,8945,5908
Debit card,2006-09-18 17:25:39,2337-02-28 20:23:55,906.816.180-00,74477,7672,76959,8946,1748
Debit card,2015-01-16 09:31:58,2015-01-16 19:29:47,713.706.020-00,17363,3196,29427,8947,262
Debit card,2006-08-30 01:17:31,2336-08-13 10:50:53,171.956.680-00,76732,8079,67101,8948,4623
Debit card,2005-01-16 18:40:59,2320-06-15 16:54:26,293.154.470-00,417,852,83540,8949,4564
Bank transfer,2011-10-21 12:41:00,2388-01-20 19:52:06,255.068.460-00,44802,8407,48693,8950,2949
Credit card,2003-02-04 23:20:46,2300-12-23 04:08:39,306.634.310-00,59598,4255,78366,8951,1543
Bank transfer,2009-02-24 18:33:50,2361-07-10 10:25:52,636.401.220-00,60945,5435,0,8952,215
Credit card,2002-04-20 11:03:39,2293-01-07 21:00:00,174.084.450-00,62297,5082,94523,8953,0
Food voucher,2002-05-27 11:37:41,2294-01-09 01:51:32,859.899.460-00,0,3706,98621,8954,7643
Credit card,2005-05-07 21:10:05,2323-07-03 08:39:16,830.159.680-00,46234,2167,10565,8955,0
Debit card,2003-03-03 14:17:49,2301-09-14 16:16:04,608.427.070-00,58780,138,2827,8956,3784
Money,2016-08-02 01:25:28,2435-11-11 15:53:55,308.921.910-00,32938,1314,97518,8957,5859
Debit card,2010-02-27 20:03:30,2010-02-28 16:43:11,830.159.680-00,56918,3353,78794,8958,489
Money,2008-05-16 01:19:33,2353-09-24 04:23:32,133.045.610-00,83214,9239,51180,8959,1400
Bank transfer,2008-10-25 02:11:14,2358-02-28 00:35:33,093.492.060-00,36527,9347,34337,8960,714
Debit card,2009-01-09 11:13:43,2360-04-07 08:00:05,028.725.780-00,25645,9808,8993,8961,5328
Food voucher,2018-10-15 10:47:24,2457-11-19 05:37:16,773.008.830-00,62907,5028,50136,8962,2556
Debit card,2002-07-08 03:50:52,2295-03-06 07:17:37,923.527.860-00,69574,9356,85158,8963,6203
Debit card,2011-02-20 11:09:56,2381-05-23 23:36:58,995.069.960-00,41506,6383,56961,8964,2496
Bank transfer,2001-10-17 07:26:06,2287-12-14 05:36:27,992.436.420-00,48478,580,54911,8965,7263
Bank transfer,2016-11-01 11:29:24,2438-05-15 01:44:12,210.050.830-00,21213,7226,80499,8966,5024
Debit card,2007-01-14 18:37:42,2340-05-19 21:04:05,668.192.320-00,60888,2651,88365,8967,4735
Credit card,2008-01-29 09:39:56,2350-10-11 12:34:40,392.811.450-00,87901,304,80068,8968,1227
Food voucher,2006-03-08 06:51:43,2331-11-04 10:58:55,310.159.660-00,79609,7511,84250,8969,440
Money,2008-02-11 03:20:09,2351-02-20 04:22:38,065.622.080-00,70831,4696,29141,8970,3385
Money,2014-08-15 11:01:15,2416-03-22 19:31:18,255.068.460-00,65310,3032,31210,8971,1379
Bank transfer,2002-10-16 20:18:39,2297-12-06 08:52:56,390.703.570-00,84187,5422,40137,8972,2199
Money,2012-03-09 13:36:09,2012-03-10 14:01:37,553.648.600-00,27340,3383,7789,8973,535
Debit card,2018-03-23 10:02:42,2018-03-24 06:53:01,591.670.860-00,40413,9603,30498,8974,1663
Credit card,2009-02-01 14:47:45,2360-11-20 13:48:08,582.265.290-00,54923,1980,50824,8975,1790
Debit card,2008-06-11 15:48:53,2354-06-18 02:08:47,543.889.880-00,74234,5111,30611,8976,5005
Bank transfer,2014-03-08 17:21:39,2411-11-09 00:34:11,523.329.150-00,69495,8275,2505,8977,7021
Debit card,2016-01-24 01:35:43,2016-01-25 01:47:14,726.272.850-00,0,1262,88476,8978,5142
Debit card,2020-06-24 12:15:39,2474-10-21 03:03:58,264.082.160-00,59723,3423,35041,8979,6171
Bank transfer,2019-09-16 02:07:03,2019-09-16 22:28:49,419.365.840-00,21678,958,84483,8980,5277
Money,2016-10-31 08:03:56,2016-10-31 20:49:44,865.382.800-00,21608,2891,24601,8981,0
Bank transfer,2011-03-23 17:08:29,2011-03-24 14:09:24,362.179.820-00,87732,9545,38344,8982,2211
Money,2014-01-30 16:46:24,2410-11-01 21:14:02,914.700.770-00,69764,3300,95047,8983,3300
Food voucher,2017-04-04 10:06:45,2442-08-02 17:33:16,973.193.650-00,13579,8350,56625,8984,5137
Food voucher,2007-11-08 05:44:48,2348-07-12 21:58:36,515.265.300-00,54917,6367,3948,8985,2322
Food voucher,2011-11-07 21:18:22,2388-07-13 12:42:33,359.990.100-00,11999,2203,9750,8986,6944
Bank transfer,2019-02-11 15:38:51,2461-02-28 08:51:15,867.711.250-00,10249,3339,62781,8987,955
Food voucher,2009-12-27 07:39:08,2369-11-23 16:42:55,729.787.760-00,58977,869,60119,8988,6289
Food voucher,2002-09-15 14:39:36,2297-01-27 06:13:49,028.687.160-00,58553,5653,42368,8989,4556
Money,2020-03-26 05:08:55,2472-05-01 17:33:15,206.823.040-00,4143,7579,99296,8990,893
Bank transfer,2006-12-24 22:44:18,2339-10-27 23:33:44,618.438.810-00,64999,9339,78141,8991,3560
Credit card,2017-04-12 12:46:33,2017-04-12 16:30:11,756.144.160-00,92282,6484,65723,8992,5674
Bank transfer,2009-12-18 01:33:46,2369-08-19 23:34:18,699.428.400-00,42328,3655,10907,8993,6852
Money,2015-11-14 11:20:39,2428-09-15 00:31:15,825.763.260-00,48474,3076,32972,8994,5044
Bank transfer,2003-09-14 00:47:21,2307-01-09 05:49:21,957.627.040-00,67996,4512,80918,8995,1003
Food voucher,2007-08-09 22:51:19,2346-01-22 01:42:10,304.260.270-00,51282,8917,32861,8996,0
Bank transfer,2013-08-28 14:16:23,2406-08-04 07:21:16,950.209.610-00,0,1133,0,8997,6676
Credit card,2005-08-14 06:23:04,2326-03-11 18:51:48,949.138.910-00,42496,7653,61232,8998,1124
Food voucher,2005-01-30 15:54:11,2320-10-31 08:11:29,759.998.520-00,86826,208,69201,8999,3572
Food voucher,2014-12-10 08:39:00,2419-06-02 01:20:37,352.111.260-00,50905,4515,40892,9000,3920
Debit card,2016-07-11 01:31:56,2435-04-05 04:23:43,656.444.330-00,79493,3484,69444,9001,305
Credit card,2002-02-14 16:29:42,2291-03-28 20:04:44,904.704.810-00,37879,942,909,9002,1413
Debit card,2006-04-18 22:31:14,2332-12-24 17:41:15,055.480.200-00,9966,3824,61737,9003,3058
Money,2020-06-03 15:59:14,2474-03-28 18:01:34,844.908.630-00,41427,4062,19431,9004,2774
Credit card,2008-11-16 01:57:08,2358-10-07 05:29:16,910.953.070-00,50653,7093,62734,9005,7390
Bank transfer,2013-02-14 00:12:33,2401-03-25 10:28:27,067.444.800-00,6705,465,0,9006,257
Food voucher,2009-11-16 19:26:40,2368-10-12 15:25:26,388.716.190-00,19540,1505,88244,9007,5586
Bank transfer,2014-09-28 10:36:27,2417-06-05 15:49:32,082.738.880-00,0,6504,38007,9008,2015
Money,2003-03-30 04:50:10,2003-03-30 08:54:43,986.078.580-00,84846,3046,7248,9009,0
Money,2018-06-29 19:28:28,2018-06-30 19:23:18,327.050.740-00,39056,9801,63895,9010,6489
Food voucher,2015-02-21 06:32:34,2421-05-30 03:19:47,872.622.170-00,24093,4991,13538,9011,1999
Bank transfer,2018-07-17 04:05:29,2455-05-31 05:24:50,624.134.510-00,83386,8593,53672,9012,4008
Food voucher,2018-07-03 06:29:57,2455-01-14 09:15:01,149.848.150-00,82232,8175,34913,9013,2021
Credit card,2013-03-02 04:52:15,2401-09-04 06:26:26,065.622.080-00,2244,1042,54536,9014,5306
Credit card,2014-08-22 09:33:18,2416-05-30 11:02:30,734.240.620-00,71880,9150,22715,9015,0
Credit card,2013-03-19 13:47:21,2402-02-26 09:11:32,124.774.640-00,37443,9289,89815,9016,5111
Money,2010-05-21 00:05:49,2373-11-10 07:08:39,353.574.240-00,54235,4744,6605,9017,2869
Debit card,2019-05-25 16:16:36,2019-05-26 15:59:33,472.637.130-00,0,1188,0,9018,1638
Food voucher,2018-01-07 04:52:03,2450-03-12 13:42:50,061.338.950-00,57709,1425,62873,9019,6008
Debit card,2007-06-02 16:00:23,2007-06-03 14:01:46,125.467.600-00,38176,8208,84423,9020,6877
Bank transfer,2005-06-06 23:10:43,2005-06-07 07:11:07,569.781.510-00,86749,6587,65556,9021,4164
Debit card,2004-11-09 11:26:20,2318-08-06 12:35:55,459.924.440-00,23419,1366,47781,9022,2437
Money,2013-09-02 05:37:01,2406-09-16 05:33:47,420.013.250-00,92597,9026,7577,9023,6117
Food voucher,2017-02-11 07:51:50,2441-02-26 08:38:52,303.647.920-00,61173,8637,19389,9024,595
Credit card,2019-06-24 18:06:05,2019-06-24 20:37:16,756.144.160-00,72966,5793,0,9025,3280
Bank transfer,2018-06-21 16:47:17,2454-09-19 18:04:02,065.622.080-00,89402,6052,89656,9026,5757
Credit card,2009-07-03 05:41:44,2365-01-14 04:01:04,140.473.870-00,85770,3555,68478,9027,953
Bank transfer,2005-05-05 13:40:29,2323-06-07 21:28:04,990.937.110-00,23754,7431,95150,9028,5088
Food voucher,2019-07-29 11:52:59,2465-09-30 15:55:48,150.390.280-00,66403,1841,96145,9029,6370
Food voucher,2016-07-31 21:27:21,2435-10-30 17:53:58,939.247.380-00,49095,2046,38513,9030,6169
Credit card,2016-09-16 04:21:37,2016-09-17 02:24:41,277.757.950-00,71601,8717,60623,9031,2110
Debit card,2016-03-23 02:45:59,2432-04-05 01:49:25,030.903.810-00,89617,2838,44167,9032,893
Credit card,2019-05-09 11:11:37,2463-07-13 23:55:47,893.131.030-00,43733,6321,0,9033,3422
Debit card,2017-09-12 06:58:34,2017-09-12 10:32:28,543.889.880-00,80240,6718,50857,9034,6120
Bank transfer,2004-01-01 23:27:43,2310-01-15 02:24:19,373.841.170-00,4466,3669,16688,9035,301
Money,2004-10-13 20:33:54,2317-11-09 02:01:25,866.640.130-00,65602,6721,71101,9036,946
Bank transfer,2013-06-15 12:55:24,2404-07-23 14:30:58,805.943.040-00,10260,975,76308,9037,2967
Money,2005-12-27 16:27:31,2329-11-25 17:23:01,762.482.110-00,12930,579,31548,9038,1784
Debit card,2015-09-03 17:18:43,2426-09-26 00:04:12,842.457.870-00,89192,280,5246,9039,4494
Food voucher,2011-03-16 18:43:07,2382-01-23 04:25:46,467.856.040-00,85512,4476,37173,9040,2128
Bank transfer,2009-10-14 06:11:14,2367-11-12 13:22:59,019.687.880-00,77605,8807,20997,9041,317
Debit card,2008-06-11 16:06:16,2354-06-15 05:01:16,832.752.970-00,50930,2123,54261,9042,3927
Food voucher,2018-12-22 17:44:46,2459-10-04 17:55:45,390.365.760-00,75575,1918,36628,9043,2660
Food voucher,2019-01-24 03:35:53,2019-01-24 04:11:32,619.789.430-00,80144,5383,87849,9044,1870
Food voucher,2020-04-02 03:54:42,2472-07-12 23:08:57,443.103.830-00,10378,490,39280,9045,0
Food voucher,2003-03-07 01:07:21,2301-10-16 02:25:59,939.247.380-00,56595,5296,56470,9046,3869
Food voucher,2013-10-06 22:56:41,2407-08-29 09:43:12,571.936.720-00,38473,1751,74817,9047,3588
Credit card,2015-02-12 00:21:42,2421-03-02 13:36:55,649.058.490-00,71469,4868,31491,9048,0
Money,2011-05-21 17:50:34,2011-05-22 00:03:08,478.794.210-00,2060,536,98752,9049,7657
Bank transfer,2012-12-23 21:57:08,2012-12-24 00:14:37,209.409.500-00,19539,7402,0,9050,2554
Bank transfer,2008-03-19 04:08:16,2352-02-21 14:56:46,441.692.990-00,81162,3411,93147,9051,186
Money,2016-01-06 16:57:39,2430-03-01 22:08:11,259.524.600-00,44263,5123,92729,9052,326
Money,2012-01-25 13:53:47,2390-09-03 04:59:43,565.905.660-00,74858,8827,11906,9053,918
Food voucher,2019-02-25 13:04:26,2461-07-15 16:02:20,871.185.590-00,89799,6144,31021,9054,5672
Money,2019-02-07 00:35:00,2461-01-09 23:43:42,406.608.230-00,61911,9288,83486,9055,1427
Food voucher,2017-09-27 08:24:31,2447-05-26 22:19:39,979.889.420-00,0,3540,96708,9056,2227
Money,2014-06-07 00:05:22,2414-04-27 12:34:14,056.505.720-00,8757,2616,36729,9057,3509
Food voucher,2015-12-31 22:00:20,2016-01-01 07:28:51,384.217.370-00,71292,9720,63683,9058,4350
Money,2005-12-03 08:46:12,2329-03-26 16:24:58,563.137.310-00,8357,6634,65042,9059,2551
Bank transfer,2002-10-04 02:40:38,2297-07-28 19:54:05,340.690.620-00,29887,5061,83077,9060,897
Money,2017-01-24 23:14:11,2440-09-05 06:38:38,424.078.370-00,75079,9695,40495,9061,3857
Credit card,2018-05-27 05:35:17,2454-01-06 18:38:14,723.368.880-00,80344,6206,22553,9062,366
Bank transfer,2008-05-03 07:31:21,2353-05-18 00:15:33,448.696.670-00,0,6678,91782,9063,0
Bank transfer,2004-04-19 18:55:45,2004-04-20 07:21:43,624.305.420-00,23736,297,62903,9064,1953
Food voucher,2005-07-17 11:34:06,2325-06-10 02:35:43,810.498.160-00,66419,3011,68993,9065,5097
Bank transfer,2019-08-18 03:37:33,2466-04-15 02:45:12,442.394.470-00,91172,7397,48115,9066,6308
Money,2005-10-25 00:38:27,2328-02-26 02:42:12,830.301.800-00,70264,9553,13308,9067,7066
Debit card,2019-07-14 10:38:17,2465-05-04 12:53:17,145.936.030-00,80406,4616,19628,9068,5038
Food voucher,2019-06-25 22:11:40,2464-10-27 18:38:10,713.500.160-00,35669,8619,77744,9069,1865
Debit card,2003-07-18 04:00:01,2305-06-07 20:56:33,832.124.930-00,71957,4419,21969,9070,1950
Bank transfer,2003-01-03 13:16:01,2300-01-31 14:23:16,595.626.090-00,39333,4457,29871,9071,5957
Bank transfer,2007-06-22 08:28:34,2344-09-22 21:23:23,009.753.080-00,15650,7837,47150,9072,2332
Debit card,2007-02-06 22:16:29,2341-01-06 12:25:08,308.921.910-00,84132,5233,28387,9073,4279
Bank transfer,2003-03-19 18:45:18,2302-02-19 09:59:47,327.957.980-00,13914,8634,99373,9074,674
Credit card,2005-09-02 22:43:33,2326-09-23 15:36:00,506.309.210-00,55830,2932,88481,9075,432
Debit card,2015-06-23 23:03:40,2424-10-08 00:36:26,838.784.730-00,64404,8096,95652,9076,6354
Food voucher,2015-03-30 07:38:56,2422-06-07 19:12:46,959.254.050-00,18821,9185,27160,9077,3439
Credit card,2009-09-03 17:38:54,2366-10-02 07:26:51,591.583.130-00,4407,3327,66090,9078,6061
Bank transfer,2016-03-15 00:07:14,2432-01-15 04:47:46,537.140.570-00,0,8214,88877,9079,7561
Food voucher,2017-09-05 08:19:21,2446-10-18 00:30:17,668.192.320-00,18624,7415,44830,9080,357
Debit card,2018-09-06 02:10:48,2018-09-06 12:12:03,276.758.960-00,92668,4492,39582,9081,4044
Bank transfer,2009-12-12 06:54:20,2369-06-26 01:45:39,904.704.810-00,52735,4487,73115,9082,744
Food voucher,2014-01-21 10:34:32,2410-07-28 22:40:41,773.008.830-00,29259,6591,57046,9083,5717
Credit card,2009-03-06 00:59:45,2361-10-10 22:35:17,965.254.090-00,62100,2261,15762,9084,5187
Money,2005-02-14 17:01:37,2321-03-31 08:40:25,774.004.610-00,38565,674,75129,9085,2924
Money,2005-04-26 07:24:49,2323-03-07 06:05:52,555.241.160-00,90501,515,35579,9086,68
Money,2013-06-30 13:52:59,2013-07-01 07:34:56,199.340.030-00,18116,5357,0,9087,7281
Money,2017-03-16 21:27:34,2442-01-31 09:03:14,227.616.740-00,4624,2251,675,9088,4059
Bank transfer,2013-10-18 12:37:20,2407-12-24 13:51:11,096.418.260-00,48926,5499,16634,9089,967
Credit card,2018-07-26 10:23:44,2018-07-27 09:08:50,669.474.370-00,79596,359,42676,9090,5718
Credit card,2005-09-27 05:49:49,2327-05-26 06:45:37,840.469.270-00,15225,5396,46581,9091,4615
Debit card,2004-04-29 00:50:00,2004-04-29 07:39:28,448.696.670-00,63718,1742,81755,9092,453
Bank transfer,2005-06-16 05:37:31,2005-06-16 22:28:21,656.444.330-00,0,6051,91185,9093,123
Debit card,2011-11-26 09:21:54,2389-01-12 01:29:48,950.530.110-00,13808,2845,68204,9094,2730
Food voucher,2014-12-02 06:07:19,2419-03-13 17:27:55,296.795.260-00,88950,7938,72960,9095,2505
Debit card,2003-11-19 00:07:03,2308-11-01 16:42:57,419.365.840-00,15217,3041,61991,9096,5954
Credit card,2010-09-13 17:53:55,2377-01-11 03:43:55,460.896.600-00,56203,8681,35989,9097,7748
Credit card,2011-07-07 00:41:49,2385-02-19 23:25:12,331.584.690-00,648,57,96419,9098,7465
Debit card,2012-03-26 22:00:26,2392-05-08 20:26:40,496.853.130-00,81790,4166,0,9099,5499
Bank transfer,2014-02-18 05:06:16,2411-05-05 05:48:40,126.663.280-00,82805,6980,22006,9100,7431
Debit card,2018-06-20 12:55:28,2454-09-10 15:41:32,831.677.230-00,0,4448,1404,9101,6824
Debit card,2015-12-24 23:53:04,2429-10-26 21:11:59,139.245.900-00,69514,4208,83654,9102,0
Bank transfer,2013-09-23 01:22:26,2407-04-15 04:04:08,418.370.310-00,56340,5385,6397,9103,5198
Credit card,2020-06-24 12:17:58,2474-10-25 04:00:06,366.370.750-00,66399,6395,77922,9104,7001
Food voucher,2020-08-14 10:15:57,2476-03-19 00:22:20,073.347.420-00,89303,4123,69395,9105,2798
Credit card,2016-06-14 10:38:37,2434-07-14 03:19:30,613.871.460-00,36948,6322,44498,9106,3716
Money,2015-01-25 15:29:55,2420-09-06 15:29:58,408.979.480-00,91968,8531,16845,9107,6394
Credit card,2003-03-27 21:37:19,2302-05-16 08:12:06,841.346.770-00,7538,7556,91454,9108,1244
Bank transfer,2004-08-21 15:03:00,2316-05-27 02:36:17,019.354.840-00,4924,3813,25314,9109,5318
Money,2003-02-24 15:26:00,2301-07-06 01:43:43,845.455.560-00,50234,6929,15050,9110,6550
Debit card,2020-02-21 15:49:17,2471-06-05 10:35:45,293.787.250-00,71027,6517,617,9111,6288
Debit card,2008-11-23 00:19:13,2358-12-14 17:53:17,995.229.090-00,91299,8738,2942,9112,1760
Money,2006-08-10 08:45:34,2336-02-02 12:31:58,500.976.430-00,81056,5711,72910,9113,1350
Food voucher,2003-11-07 10:33:15,2308-07-08 09:03:34,341.926.380-00,26626,8990,43851,9114,6325
Bank transfer,2011-03-06 08:40:27,2381-10-12 06:19:47,906.667.860-00,87659,7664,32596,9115,5750
Money,2005-03-11 00:29:25,2321-12-01 01:13:16,964.309.970-00,93158,7072,36523,9116,6982
Credit card,2010-07-05 03:08:53,2375-02-03 22:46:49,277.388.950-00,57186,2924,43812,9117,846
Credit card,2018-09-29 05:36:49,2457-06-12 16:43:34,435.806.940-00,74107,8376,6884,9118,5495
Bank transfer,2002-07-22 01:04:06,2295-07-20 19:02:44,859.723.620-00,7721,9165,0,9119,4106
Credit card,2006-03-15 05:31:20,2332-01-07 16:54:30,617.660.990-00,61707,2997,85155,9120,3277
Money,2020-08-30 15:05:12,2020-08-30 16:51:24,872.622.170-00,6681,6623,0,9121,330
Credit card,2017-10-13 13:26:02,2447-11-05 19:44:12,246.067.810-00,51355,5482,49355,9122,1874
Bank transfer,2003-08-17 06:06:52,2306-04-06 08:13:23,599.852.810-00,15627,3963,10134,9123,1689
Money,2011-07-30 04:24:19,2385-10-07 23:50:34,203.590.560-00,29254,6942,0,9124,4536
Food voucher,2004-02-12 15:39:42,2311-03-02 21:35:41,613.871.460-00,41178,3425,99200,9125,1939
Food voucher,2006-04-27 01:14:19,2333-03-11 15:51:22,757.049.670-00,92437,708,84324,9126,7697
Money,2018-11-08 18:14:18,2458-07-24 02:11:19,271.116.730-00,15101,7732,35258,9127,216
Food voucher,2008-07-31 10:14:58,2355-10-26 01:29:31,531.234.940-00,86555,328,0,9128,3847
Food voucher,2009-07-14 19:47:29,2365-05-14 02:25:14,699.031.190-00,75692,7046,22122,9129,1770
Credit card,2005-01-01 17:34:36,2320-01-18 01:32:24,750.467.090-00,57156,8392,0,9130,6326
Food voucher,2002-12-11 09:47:59,2299-06-12 15:19:44,657.225.940-00,77462,7746,92143,9131,5168
Credit card,2011-02-12 08:34:10,2381-03-02 22:43:45,943.157.630-00,92540,5456,78669,9132,4781
Money,2008-10-10 00:40:04,2357-10-02 06:13:19,377.632.020-00,60927,1202,22939,9133,6820
Bank transfer,2006-11-26 00:24:31,2339-01-09 10:00:40,424.691.670-00,54694,6184,86465,9134,3408
Credit card,2017-08-15 12:16:30,2446-03-26 16:42:02,392.095.920-00,63305,4465,4866,9135,2831
Debit card,2008-06-24 09:24:49,2354-10-22 21:53:25,070.808.250-00,32532,7935,32883,9136,6030
Debit card,2010-04-10 11:40:12,2372-09-29 11:52:40,556.640.040-00,36169,8729,72036,9137,4544
Money,2003-05-06 05:46:31,2303-06-13 04:10:46,585.381.090-00,94217,2622,58288,9138,6908
Money,2003-10-22 05:36:18,2308-01-23 15:25:59,956.842.500-00,25271,7385,90334,9139,6147
Money,2016-02-06 23:15:21,2016-02-07 10:12:57,867.432.610-00,59596,378,45646,9140,3663
Money,2015-02-14 07:48:56,2015-02-15 07:00:50,077.598.300-00,56421,1071,66135,9141,1924
Bank transfer,2018-10-06 04:32:48,2457-08-19 11:18:53,014.459.750-00,33280,8343,45784,9142,7214
Credit card,2004-04-11 16:20:12,2312-10-13 03:50:59,210.050.830-00,50965,2759,78051,9143,1087
Food voucher,2003-10-31 11:31:25,2308-04-25 08:35:15,670.611.820-00,60409,2694,6902,9144,699
Bank transfer,2019-10-21 23:17:40,2468-01-24 16:46:59,999.820.940-00,12018,9922,94232,9145,5225
Money,2020-07-24 14:26:38,2475-08-22 22:53:07,587.858.440-00,90047,7925,92937,9146,0
Money,2018-07-27 14:12:09,2018-07-27 17:14:16,838.784.730-00,60782,1485,18379,9147,4967
Debit card,2002-09-06 08:26:54,2296-10-26 15:39:49,956.663.530-00,14255,4482,27769,9148,1488
Debit card,2006-04-06 05:20:51,2332-08-19 07:00:54,799.989.720-00,84149,634,16068,9149,6022
Food voucher,2012-08-08 04:28:09,2396-01-13 17:22:39,472.637.130-00,4434,3710,85018,9150,3381
Debit card,2010-03-18 08:15:01,2372-02-10 01:29:39,867.103.620-00,75298,365,32571,9151,565
Credit card,2020-05-27 17:07:09,2474-01-20 20:11:22,813.585.420-00,1332,6076,65823,9152,2841
Credit card,2002-10-19 03:48:44,2297-12-27 20:44:33,515.468.550-00,57364,5902,27631,9153,5602
Bank transfer,2003-12-17 22:27:09,2309-08-13 17:21:03,538.378.790-00,31015,9863,88295,9154,6804
Money,2007-09-06 17:27:46,2346-10-29 15:18:14,052.486.790-00,2372,2677,49798,9155,4200
Bank transfer,2014-01-31 20:26:59,2410-11-11 03:01:12,866.640.130-00,7857,5730,42594,9156,6474
Credit card,2012-12-12 08:26:43,2399-06-25 16:39:19,410.100.660-00,19084,1946,51098,9157,3401
Credit card,2009-07-13 15:55:49,2009-07-14 11:24:50,777.885.470-00,12438,4544,73864,9158,2821
Bank transfer,2016-07-13 08:40:46,2435-04-28 14:12:14,135.343.220-00,40258,5146,68146,9159,7688
Bank transfer,2002-05-21 16:57:15,2293-11-12 10:25:14,849.629.240-00,30368,171,59205,9160,6490
Credit card,2016-06-29 11:42:10,2434-12-12 23:46:29,453.069.610-00,88746,7812,20792,9161,106
Food voucher,2011-01-16 18:06:14,2380-06-11 16:15:49,871.185.590-00,30757,1592,1376,9162,0
Bank transfer,2003-11-21 07:29:52,2308-11-24 22:20:44,886.243.010-00,72235,4478,22031,9163,5747
Credit card,2017-08-16 16:01:10,2446-04-08 00:00:44,160.774.550-00,56207,1569,77206,9164,3626
Bank transfer,2008-05-01 00:16:10,2353-04-25 06:17:39,777.361.010-00,80443,5477,1601,9165,5073
Food voucher,2010-09-27 14:57:07,2377-05-29 15:25:20,944.839.440-00,94206,4029,11914,9166,5919
Money,2012-03-16 12:23:01,2392-01-27 11:00:46,388.634.020-00,57894,7068,11946,9167,5893
Money,2002-11-19 10:03:26,2298-11-06 17:41:37,553.648.600-00,45620,1347,81482,9168,4111
Money,2002-07-03 12:49:28,2295-01-15 20:11:45,506.309.210-00,12994,8390,82431,9169,7036
Credit card,2008-04-02 01:39:42,2352-07-14 00:30:00,459.056.430-00,36476,2869,52108,9170,5822
Food voucher,2004-05-01 08:33:35,2004-05-01 17:39:45,065.622.080-00,10768,6909,17798,9171,1604
